id,cast_id,cast_name,cast_order
266814.0,100049.0,Emil Rameau,10.0
4931.0,554889.0,Jakob Gimpel,11.0
301233.0,1459370.0,Harry Adams,12.0
18901.0,1271205.0,Joseph North,13.0
14728.0,1381534.0,Lassie Lou Ahern,14.0
16911.0,1419561.0,John Ardizoni,15.0
70648.0,1420560.0,Antonio D'Amore,16.0
8884.0,1286628.0,Joseph Romantini,17.0
38940.0,1144351.0,Guy Zanette,18.0
19105.0,121239.0,Jack Kirk,19.0
14758.0,27164.0,Frank Baker,20.0
767.0,939842.0,Wilson Benge,21.0
59847.0,38252.0,Arthur Blake,22.0
60623.0,94114.0,Lillian Bronson,23.0
14687.0,3368.0,Leonard Carey,24.0
351862.0,22606.0,Alec Craig,25.0
10353.0,128494.0,Helen Flint,26.0
49360.0,9097.0,Gibson Gowland,27.0
245367.0,213835.0,Gary Gray,28.0
9592.0,121224.0,Roger Gray,29.0
68572.0,120458.0,Bobby Hale,30.0
84278.0,1540998.0,Joy Harington,31.0
43195.0,120454.0,Charles McNaughton,32.0
23964.0,33716.0,Terry Moore,33.0
14531.0,17758.0,Georgie Nokes,34.0
76465.0,550226.0,Tarquin Olivier,35.0
51302.0,88728.0,Syd Saylor,36.0
76452.0,117857.0,Arthur Stone,37.0
14197.0,99375.0,Morgan Wallace,38.0
20174.0,34128.0,Eric Wilton,39.0
48773.0,87455.0,Eustace Wyatt,40.0
60008.0,1467861.0,Maude Fealy,41.0
8054.0,1090894.0,Al Ferguson,42.0
19929.0,100800.0,Clive Morgan,43.0
123777.0,1271206.0,Elsie Prescott,44.0
18696.0,30181.0,Fred Astaire,0.0
3478.0,30003.0,Ginger Rogers,1.0
30713.0,125841.0,Alice Brady,2.0
54759.0,2437.0,Edward Everett Horton,3.0
30121.0,30183.0,Erik Rhodes,4.0
64901.0,30184.0,Eric Blore,5.0
23720.0,118632.0,Lillian Miles,6.0
14843.0,544585.0,Charles Coleman,7.0
8937.0,134268.0,William Austin,8.0
9974.0,64838.0,Betty Grable,9.0
22302.0,2930.0,E.E. Clive,10.0
20382.0,115770.0,Paul Porcasi,11.0
53868.0,2638.0,Cary Grant,0.0
69342.0,2639.0,Eva Marie Saint,1.0
83078.0,2091.0,James Mason,2.0
37516.0,2642.0,Leo G. Carroll,3.0
19727.0,2641.0,Martin Landau,4.0
56150.0,2645.0,Adam Williams,5.0
22215.0,2640.0,Jessie Royce Landis,6.0
18635.0,2745.0,Doreen Lang,7.0
4983.0,2643.0,Josephine Hutchinson,8.0
53830.0,2644.0,Philip Ober,9.0
38971.0,2649.0,Philip Coolidge,10.0
49691.0,2646.0,Edward Platt,11.0
39415.0,2647.0,Robert Ellenstein,12.0
20407.0,2648.0,Les Tremayne,13.0
22408.0,2650.0,Patrick McVey,14.0
23286.0,2651.0,Edward Binns,15.0
69166.0,2652.0,Ken Lynch,16.0
97995.0,151503.0,Maudie Prickett,17.0
67967.0,18870.0,Ned Glass,18.0
21208.0,115460.0,Malcolm Atterbury,19.0
131351.0,121323.0,Bess Flowers,20.0
16056.0,1947.0,Stanley Adams,21.0
53781.0,1217402.0,Andy Albin,22.0
20943.0,103089.0,Ernest Anderson,23.0
67463.0,116988.0,Tol Avery,24.0
82311.0,93740.0,Baynes Barron,25.0
204996.0,1072437.0,Brandon Beach,26.0
47870.0,133738.0,John Beradino,27.0
104083.0,191823.0,Steve Carruthers,28.0
21407.0,197436.0,Taggart Casey,29.0
12403.0,1417620.0,Bill Catching,30.0
62547.0,1417620.0,Bill Catching,31.0
15422.0,30557.0,Walter Coy,32.0
14833.0,1221373.0,Jimmy Cross,33.0
41183.0,96458.0,Patricia Cutts,34.0
44578.0,119735.0,Jack Daly,35.0
20856.0,55699.0,John Damler,36.0
17654.0,15625.0,Lawrence Dobkin,37.0
24803.0,120037.0,Tommy Farrell,38.0
38879.0,85846.0,Jesslyn Fax,39.0
17335.0,121322.0,Adolph Faylauer,40.0
13836.0,98457.0,Sally Fraser,41.0
20071.0,153486.0,Paul Genge,42.0
13730.0,1468520.0,James Gonzalez,43.0
15438.0,153392.0,Tom Greenway,44.0
18126.0,1419570.0,Robert Haines,45.0
14869.0,137260.0,Stuart Hall,46.0
14415.0,2636.0,Alfred Hitchcock,47.0
30250.0,119542.0,Stuart Holmes,48.0
121895.0,89313.0,Eugene Jackson,49.0
17134.0,96705.0,Bobby Johnson,50.0
50719.0,1130451.0,Kenner G. Kemp,51.0
105703.0,16765.0,Madge Kennedy,52.0
176650.0,120445.0,Colin Kenny,53.0
17199.0,1353645.0,Carl M. Leviness,54.0
20153.0,12427.0,Alexander Lockwood,55.0
20777.0,117046.0,Frank Marlowe,56.0
54982.0,1417927.0,Thomas Martin,57.0
92989.0,93741.0,James McCallion,58.0
45999.0,1215921.0,Maura McGiveney,59.0
18908.0,115076.0,Carl Milletaire,60.0
31067.0,1469587.0,Hans Moebus,61.0
39286.0,87370.0,Howard Negley,62.0
13752.0,1368758.0,Monty O'Grady,63.0
22600.0,170609.0,Ralph Reed,64.0
99657.0,1462194.0,John Roy,65.0
40797.0,179327.0,Jeffrey Sayre,66.0
40743.0,1364421.0,Scott Seaton,67.0
17285.0,977837.0,Harry Seymour,68.0
12407.0,34726.0,Robert Shayne,69.0
97252.0,78690.0,Jeremy Slate,70.0
18440.0,114961.0,Olan Soule,71.0
22602.0,193786.0,Helen Spring,72.0
40799.0,114097.0,Harvey Stephens,73.0
40071.0,131003.0,Harry Strang,74.0
19422.0,1208039.0,Arthur Tovey,75.0
31670.0,34094.0,Dale Van Sickel,76.0
38107.0,34625.0,Frank Wilcox,77.0
15137.0,1082954.0,Lloyd Williams,78.0
37047.0,120070.0,Robert Williams,79.0
66949.0,1221305.0,Paula Winslowe,80.0
77285.0,131111.0,Wilson Wood,81.0
64728.0,2098.0,Carleton Young,82.0
11115.0,1505860.0,Dick Johnstone,83.0
22795.0,1208035.0,Bert Stevens,84.0
21878.0,1537729.0,Cosmo Sardo,85.0
18585.0,1541923.0,Don Anderson,86.0
19905.0,1596342.0,Alphonso DuBois,87.0
22051.0,1597765.0,Len Hendry,88.0
25902.0,1214642.0,Nora Marlowe,89.0
16634.0,3151.0,Jack Lemmon,0.0
58421.0,4090.0,Shirley MacLaine,1.0
56264.0,4091.0,Fred MacMurray,2.0
31913.0,4093.0,Ray Walston,3.0
14940.0,4094.0,Jack Kruschen,4.0
24420.0,571911.0,David Lewis,5.0
13797.0,4097.0,Hope Holiday,6.0
12605.0,3161.0,Joan Shawlee,7.0
128856.0,4096.0,Naomi Stevens,8.0
145066.0,4099.0,Johnny Seven,9.0
31216.0,40381.0,Joyce Jameson,10.0
19556.0,87517.0,Willard Waterman,11.0
23367.0,141694.0,David White,12.0
49982.0,4098.0,Edie Adams,13.0
45852.0,1234545.0,Dorothy Abbott,14.0
24999.0,1551605.0,Ralph Moratz,15.0
16710.0,1250242.0,Joe Palma,16.0
19840.0,16527.0,Bill Baldwin,17.0
25047.0,120555.0,Benny Burt,18.0
33199.0,98166.0,Lynn Cartwright,19.0
22025.0,1225439.0,Mason Curry,20.0
99599.0,153413.0,David Macklin,21.0
25183.0,25627.0,Hal Smith,22.0
19170.0,3149.0,Marilyn Monroe,0.0
14745.0,3150.0,Tony Curtis,1.0
19585.0,3151.0,Jack Lemmon,2.0
41682.0,3152.0,George Raft,3.0
17336.0,3155.0,Pat O’Brien,4.0
11928.0,3156.0,Joe E. Brown,5.0
98289.0,3160.0,Nehemiah Persoff,6.0
99600.0,3161.0,Joan Shawlee,7.0
18281.0,1700403.0,Billy Gray,8.0
8895.0,3163.0,George E. Stone,9.0
18533.0,1238851.0,Dave Barry,10.0
30319.0,84229.0,Mike Mazurki,11.0
18820.0,1045763.0,Harry Wilson,12.0
85097.0,164975.0,Beverly Wills,13.0
164741.0,3168.0,Barbara Drew,14.0
12839.0,81501.0,Edward G. Robinson Jr.,15.0
15775.0,1072437.0,Brandon Beach,16.0
44655.0,153395.0,Marian Collier,17.0
43384.0,151865.0,Pat Comiskey,18.0
46351.0,1152705.0,James Dime,19.0
38662.0,1547818.0,Duke Fishman,20.0
18032.0,16417.0,Paul Frees,21.0
677.0,1287871.0,Jack Gordon,22.0
685.0,120048.0,Joe Gray,23.0
92011.0,562713.0,Harold 'Tommy' Hart,24.0
154430.0,1514041.0,William Hoehne Jr.,25.0
49835.0,115331.0,John Indrisano,26.0
18759.0,34324.0,Tom Kennedy,27.0
106028.0,151771.0,Jack Mather,28.0
87683.0,134001.0,Laurie Mitchell,29.0
42638.0,1250242.0,Joe Palma,30.0
18568.0,1364421.0,Scott Seaton,31.0
33314.0,165132.0,Fred Sherman,32.0
21657.0,1496053.0,Carl Sklover,33.0
8899.0,1208035.0,Bert Stevens,34.0
20778.0,1208039.0,Arthur Tovey,35.0
22492.0,1547827.0,Ralph Volkie,36.0
17153.0,3345.0,Tito Vuolo,37.0
21236.0,1221372.0,Sandra Warner,38.0
35059.0,119255.0,Billy Wayne,39.0
43878.0,1759.0,Grace Lee Whitney,40.0
29967.0,1468481.0,Edwin Rochelle,41.0
68692.0,569144.0,Frank McLure,42.0
15641.0,191823.0,Steve Carruthers,43.0
21955.0,2638.0,Cary Grant,0.0
43303.0,1932.0,Audrey Hepburn,1.0
25704.0,6837.0,Walter Matthau,2.0
21371.0,5563.0,James Coburn,3.0
23115.0,12950.0,George Kennedy,4.0
41427.0,41714.0,Dominique Minot,5.0
184781.0,18870.0,Ned Glass,6.0
36108.0,26890.0,Jacques Marin,7.0
23049.0,41716.0,Paul Bonifas,8.0
26914.0,41717.0,Thomas Chelimsky,9.0
121655.0,580699.0,Marc Arian,10.0
15457.0,37119.0,Claudine Berg,11.0
758.0,579437.0,Marcel Bernier,12.0
43734.0,1100817.0,Albert Daumergue,13.0
41496.0,38172.0,Raoul Delfosse,14.0
12410.0,13284.0,Stanley Donen,15.0
45458.0,1326575.0,Jean Gold,16.0
64544.0,24801.0,Chantal Goya,17.0
26320.0,32162.0,Clément Harari,18.0
41127.0,44823.0,Monte Landis,19.0
35203.0,25976.0,Bernard Musson,20.0
34869.0,251135.0,Antonio Passalia,21.0
24150.0,580200.0,Jacques Préboist,22.0
65990.0,41712.0,Peter Stone,23.0
60216.0,1326565.0,Michel Thomass,24.0
21336.0,3523.0,Roger Trapp,25.0
35044.0,144970.0,Louis Viret,26.0
2861.0,4110.0,Humphrey Bogart,0.0
23451.0,4111.0,Ingrid Bergman,1.0
25376.0,4112.0,Paul Henreid,2.0
59314.0,4113.0,Claude Rains,3.0
12244.0,3001.0,Conrad Veidt,4.0
58450.0,4114.0,Sydney Greenstreet,5.0
5060.0,2094.0,Peter Lorre,6.0
15809.0,94110.0,S.Z. Sakall,7.0
29914.0,4116.0,Madeleine Lebeau,8.0
52710.0,4117.0,Dooley Wilson,9.0
140887.0,4118.0,Joy Page,10.0
40979.0,4119.0,John Qualen,11.0
22494.0,4120.0,Leonid Kinskey,12.0
37903.0,2313.0,Curt Bois,13.0
227370.0,1331750.0,Enrique Acosta,14.0
17899.0,121320.0,Ed Agresti,15.0
18120.0,1224787.0,Louis V. Arco,16.0
106006.0,1331753.0,Frank Arnold,17.0
17445.0,95054.0,Leon Belasco,18.0
63581.0,1331754.0,Nino Bellini,19.0
23736.0,114402.0,Oliver Blake,20.0
19898.0,90074.0,Monte Blue,21.0
20171.0,120545.0,Eugene Borden,22.0
21700.0,981271.0,Dick Botiller,23.0
57412.0,1044381.0,Maurice Brierre,24.0
72083.0,21877.0,Sebastian Cabot,25.0
17046.0,1276330.0,Anita Camargo,26.0
6309.0,120066.0,George M. Carleton,27.0
10313.0,1047407.0,Spencer Chan,28.0
20715.0,1331756.0,Melie Chang,29.0
17632.0,1062527.0,Tex Cooper,30.0
31936.0,9096.0,Gino Corrado,31.0
40954.0,1228104.0,Franco Corsaro,32.0
8071.0,120778.0,Adrienne D'Ambricourt,33.0
43255.0,4121.0,Marcel Dalio,34.0
42225.0,4122.0,Helmut Dantine,35.0
689.0,588565.0,Jean De Briac,36.0
22774.0,1331757.0,George Dee,37.0
53430.0,22099.0,Jean Del Val,38.0
32317.0,1331758.0,Carl Deloro,39.0
47576.0,1263504.0,Joseph DeVillard,40.0
2979.0,1331759.0,Arthur Dulac,41.0
17618.0,95967.0,William Edmunds,42.0
19994.0,121095.0,Herbert Evans,43.0
11323.0,121331.0,Fred Farrell,44.0
117531.0,121322.0,Adolph Faylauer,45.0
42762.0,1331760.0,O.K. Ford,46.0
3511.0,94401.0,Martin Garralaga,47.0
37317.0,19551.0,Gregory Gaye,48.0
25900.0,1331761.0,Gregory Golubeff,49.0
29134.0,100898.0,Ilka Grüning,50.0
12569.0,97981.0,Creighton Hale,51.0
19912.0,977271.0,Winifred Harris,52.0
18501.0,1331762.0,Jamiel Hasson,53.0
22794.0,1144743.0,Arthur Stuart Hull,54.0
279606.0,32192.0,Olaf Hytten,55.0
26367.0,125808.0,Charles La Torre,56.0
43757.0,120061.0,George J. Lewis,57.0
23253.0,1331764.0,Manuel Lopez,58.0
114618.0,121330.0,Jacques Lory,59.0
18570.0,1331765.0,Lou Marcelle,60.0
36703.0,1331767.0,Tony Martelli,61.0
46768.0,99330.0,George Meeker,62.0
18724.0,32195.0,Lal Chand Mehra,63.0
22536.0,1331768.0,Hercules Mendez,64.0
16873.0,120700.0,Louis Mercier,65.0
22326.0,12153.0,Torben Meyer,66.0
25643.0,70939.0,Alberto Morin,67.0
29963.0,1331769.0,Leo Mostovoy,68.0
30685.0,82803.0,Corinna Mura,69.0
25549.0,148852.0,Barry Norton,70.0
63615.0,94325.0,Lotte Palfi Andor,71.0
26009.0,931793.0,Paul Panzer,72.0
26500.0,1331770.0,Manuel París,73.0
35113.0,1278060.0,Alexander Pollard,74.0
40225.0,89691.0,Frank Puglia,75.0
17455.0,120702.0,Georges Renavent,76.0
12699.0,120046.0,Dewey Robinson,77.0
25532.0,33074.0,Richard Ryen,78.0
23827.0,85943.0,Dan Seymour,79.0
14579.0,975881.0,Lester Sharpe,80.0
185591.0,1331774.0,Dina Smirnova,81.0
28299.0,1039630.0,Gerald Oliver Smith,82.0
16194.0,120703.0,George Sorel,83.0
62396.0,388490.0,Geoffrey Steele,84.0
18974.0,31209.0,Ludwig Stössel,85.0
64450.0,1132779.0,Mike Tellegen,86.0
44208.0,1331777.0,Rafael Trujillo,87.0
19136.0,1015446.0,Jacques Vanaire,88.0
25112.0,1269196.0,Ellinor Vanderveer,89.0
28051.0,10926.0,Norma Varden,90.0
20178.0,3007.0,Hans Heinrich von Twardowski,91.0
67612.0,119549.0,Jack Wise,92.0
25050.0,29124.0,Wolfgang Zilzer,93.0
43360.0,590709.0,Trude Berliner,94.0
41053.0,115770.0,Paul Porcasi,95.0
54563.0,40519.0,Max Linder,96.0
76636.0,2783.0,Frank Mazzola,97.0
22074.0,45164.0,Henry Rowland,98.0
91262.0,29274.0,Leo White,99.0
38670.0,995920.0,Paul Irving,100.0
22717.0,1072437.0,Brandon Beach,101.0
23128.0,1543340.0,Victor Romito,102.0
12573.0,30163.0,Michael Mark,103.0
28053.0,1666966.0,Bhogwan Singh,104.0
24869.0,4110.0,Humphrey Bogart,0.0
90056.0,13992.0,Mary Astor,1.0
126597.0,14450.0,Gladys George,2.0
24561.0,2094.0,Peter Lorre,3.0
36800.0,14451.0,Barton MacLane,4.0
14476.0,5740.0,Lee Patrick,5.0
104275.0,4114.0,Sydney Greenstreet,6.0
21398.0,4303.0,Ward Bond,7.0
23127.0,14452.0,Jerome Cowan,8.0
39506.0,3339.0,Elisha Cook Jr.,9.0
23202.0,14453.0,James Burke,10.0
24001.0,14454.0,Murray Alper,11.0
22798.0,14455.0,John Hamilton,12.0
23082.0,2776.0,William Hopper,13.0
62635.0,19020.0,Walter Huston,14.0
61524.0,124875.0,Emory Parnell,15.0
19959.0,15978.0,Charles Drake,16.0
18065.0,97981.0,Creighton Hale,17.0
19908.0,95311.0,Robert Homans,18.0
28665.0,13856.0,Hank Mann,19.0
23044.0,980330.0,Jack Mower,20.0
54191.0,96259.0,Chester Gan,21.0
18176.0,1932.0,Audrey Hepburn,0.0
23532.0,35321.0,Rex Harrison,1.0
46068.0,12727.0,Stanley Holloway,2.0
33474.0,15387.0,Wilfrid Hyde-White,3.0
26688.0,3366.0,Gladys Cooper,4.0
22787.0,140914.0,Jeremy Brett,5.0
4786.0,6609.0,Theodore Bikel,6.0
24684.0,89895.0,Mona Washbourne,7.0
77246.0,95263.0,Isobel Elsom,8.0
63795.0,126656.0,John Holland,9.0
63978.0,4110.0,Humphrey Bogart,0.0
11156.0,1932.0,Audrey Hepburn,1.0
74469.0,8252.0,William Holden,2.0
44054.0,50833.0,Walter Hampden,3.0
26763.0,5182.0,John Williams,4.0
99189.0,16759.0,Martha Hyer,5.0
18710.0,50834.0,Joan Vohs,6.0
33476.0,4121.0,Marcel Dalio,7.0
19899.0,50835.0,Marcel Hillaire,8.0
23706.0,50836.0,Nella Walker,9.0
142084.0,50837.0,Francis X. Bushman,10.0
39488.0,5738.0,Ellen Corby,11.0
106254.0,97257.0,Marjorie Bennett,12.0
11807.0,124875.0,Emory Parnell,13.0
17622.0,30519.0,Nancy Kulp,14.0
60773.0,34320.0,Paul Harvey,15.0
885.0,119506.0,Kay Riehl,16.0
126136.0,5737.0,Raymond Bailey,17.0
23966.0,164809.0,Ralph Brooks,18.0
188858.0,207983.0,Colin Campbell,19.0
48214.0,131479.0,Harvey B. Dunn,20.0
44685.0,78894.0,Fritz Ford,21.0
92990.0,1474802.0,Otto Forrest,22.0
43902.0,34187.0,Chuck Hamilton,23.0
43850.0,184636.0,Rand Harper,24.0
33857.0,1216356.0,Sam Harris,25.0
33380.0,61702.0,Kay E. Kuter,26.0
70569.0,235726.0,Bill Neff,27.0
21910.0,10610.0,Gregory Ratoff,28.0
4734.0,75355.0,Marion Ross,29.0
42678.0,34008.0,Emmett Vogan,30.0
44334.0,1551605.0,Ralph Moratz,31.0
42537.0,569321.0,Lovyss Bradley,32.0
16523.0,1581066.0,Jean Ransome,33.0
46931.0,1471395.0,James Carlisle,34.0
1686.0,1469588.0,Fred Rapport,35.0
67062.0,1598135.0,Herschel Graham,36.0
59239.0,8487.0,Gregory Peck,0.0
85927.0,1932.0,Audrey Hepburn,1.0
63107.0,11998.0,Eddie Albert,2.0
29124.0,11999.0,Hartley Power,3.0
44630.0,12000.0,Harcourt Williams,4.0
53423.0,12001.0,Margaret Rawlings,5.0
37340.0,12002.0,Tullio Carminati,6.0
38702.0,12003.0,Paolo Carlini,7.0
43990.0,12004.0,Claudio Ermelli,8.0
18214.0,12005.0,Paola Borboni,9.0
3513.0,12006.0,Alfredo Rizzo,10.0
19837.0,1315106.0,Laura Solari,11.0
25132.0,1489908.0,Gorella Gori,12.0
12572.0,1560722.0,Armando Annuale,13.0
22803.0,131306.0,Maurizio Arena,14.0
32563.0,228864.0,Gildo Bocci,15.0
52941.0,39431.0,Andrea Esterhazy,16.0
180576.0,1454254.0,George Higgins,17.0
33806.0,1124231.0,Richard McNamara,18.0
50936.0,999782.0,Luigi Moneta,19.0
8915.0,1139841.0,Piero Pastore,20.0
19904.0,225190.0,Mimmo Poli,21.0
120518.0,38125.0,Giuliano Raffaelli,22.0
24238.0,1177603.0,Carlo Rizzo,23.0
19918.0,1201885.0,Gianna Segale,24.0
24056.0,1127395.0,Dianora Veiga,25.0
23512.0,89210.0,Marco Tulli,26.0
31189.0,1130804.0,Tania Weber,27.0
54154.0,73262.0,Catherine Wyler,28.0
85763.0,95624.0,Shirley Temple,0.0
37637.0,32128.0,Richard Greene,1.0
94663.0,34442.0,Anita Louise,2.0
69912.0,8731.0,Ian Hunter,3.0
51619.0,5831.0,Arthur Treacher,4.0
21058.0,14686.0,Mary Nash,5.0
30506.0,4355.0,Cesar Romero,6.0
97029.0,19329.0,Miles Mander,7.0
71041.0,95627.0,Marcia Mae Jones,8.0
98914.0,2018.0,Beryl Mercer,9.0
54419.0,95628.0,Deidre Gale,10.0
89681.0,95629.0,Ira Stevens,11.0
42788.0,2930.0,E.E. Clive,12.0
8926.0,95631.0,Eily Malyon,13.0
16398.0,13557.0,Clyde Cook,14.0
24392.0,348606.0,Keith Hitchcock,15.0
2973.0,148868.0,Will Stanton,16.0
32928.0,1090669.0,Harry Allen,17.0
22947.0,29600.0,Holmes Herbert,18.0
141640.0,117695.0,Evan Thomas,19.0
168607.0,1371301.0,Guy Bellis,20.0
13558.0,951488.0,Kenneth Hunter,21.0
105419.0,99212.0,Lionel Braham,22.0
47430.0,27164.0,Frank Baker,23.0
34631.0,80546.0,Sidney Bracey,24.0
234937.0,1467112.0,Eve Conrad,25.0
19035.0,1432530.0,Robert Cory,26.0
56619.0,121095.0,Herbert Evans,27.0
26191.0,32192.0,Olaf Hytten,28.0
23173.0,1409154.0,Lilyan Irene,29.0
53985.0,131612.0,Charles Irwin,30.0
49167.0,1467114.0,Patrick X. Kerry,31.0
39306.0,113759.0,Morton Lowry,32.0
71171.0,1467115.0,Jean Manners,33.0
84089.0,121128.0,Vesey O'Davoren,34.0
31021.0,1118509.0,Antonia Oland,35.0
173171.0,120441.0,Rita Page,36.0
48329.0,1221283.0,Hilda Plowright,37.0
44338.0,1067994.0,Gerald Rogers,38.0
36577.0,1466134.0,Leslie Sketchley,39.0
22447.0,154178.0,Amzie Strickland,40.0
43893.0,132701.0,David Thursby,41.0
65403.0,1294687.0,Clare Verdera,42.0
22804.0,9066.0,Judy Garland,0.0
13576.0,13991.0,Margaret O'Brien,1.0
28422.0,13992.0,Mary Astor,2.0
108021.0,13993.0,Lucille Bremer,3.0
94653.0,13994.0,Leon Ames,4.0
1697.0,13995.0,Tom Drake,5.0
36949.0,13996.0,Marjorie Main,6.0
38680.0,11502.0,Harry Davenport,7.0
24418.0,13997.0,June Lockhart,8.0
22821.0,13998.0,Henry H. Daniels Jr.,9.0
22800.0,13999.0,Joan Carroll,10.0
24804.0,10609.0,Hugh Marlowe,11.0
29150.0,14000.0,Robert Sully,12.0
14968.0,14001.0,Chill Wills,13.0
38065.0,9066.0,Judy Garland,0.0
16577.0,9067.0,Frank Morgan,1.0
61647.0,9068.0,Ray Bolger,2.0
37767.0,9069.0,Bert Lahr,3.0
22820.0,9070.0,Jack Haley,4.0
10315.0,9071.0,Billie Burke,5.0
30431.0,9072.0,Margaret Hamilton,6.0
197552.0,8517.0,Charley Grapewin,7.0
38984.0,9073.0,Clara Blandick,8.0
36278.0,1468722.0,The Singer Midgets,9.0
54648.0,1318970.0,Pat Walshe,10.0
32834.0,1179846.0,Terry,11.0
14834.0,10538.0,Vivien Leigh,0.0
53263.0,11492.0,Clark Gable,1.0
51317.0,8725.0,Olivia de Havilland,2.0
70555.0,3383.0,Thomas Mitchell,3.0
63401.0,11493.0,Leslie Howard,4.0
84273.0,7642.0,Barbara O'Neil,5.0
82040.0,11494.0,Evelyn Keyes,6.0
85715.0,11495.0,Ann Rutherford,7.0
836.0,11496.0,George Reeves,8.0
17979.0,11497.0,Fred Crane,9.0
43370.0,11498.0,Hattie McDaniel,10.0
113520.0,11499.0,Oscar Polk,11.0
94638.0,11500.0,Butterfly McQueen,12.0
84656.0,11501.0,Marcella Martin,13.0
105077.0,11502.0,Harry Davenport,14.0
95600.0,13822.0,Leona Roberts,15.0
84772.0,11503.0,Cammie King,16.0
106537.0,2099.0,J. M. Kerrigan,17.0
53767.0,4303.0,Ward Bond,18.0
18930.0,33775.0,Jackie Moran,19.0
4475.0,10545.0,Mickey Kuhn,20.0
24565.0,93896.0,Mary Anderson,21.0
108200.0,105797.0,Ona Munson,22.0
77121.0,8515.0,Jane Darwell,23.0
52048.0,33277.0,Isabel Jewell,24.0
75804.0,98571.0,Eddie 'Rochester' Anderson,25.0
24480.0,223051.0,Laura Hope Crews,26.0
37060.0,91217.0,Rand Brooks,27.0
176273.0,34209.0,Olin Howland,28.0
19851.0,1073154.0,Alicia Rhett,29.0
24293.0,122148.0,Carroll Nye,30.0
14161.0,33025.0,Howard C. Hickman,31.0
22825.0,15666.0,Victor Jory,32.0
8088.0,70939.0,Alberto Morin,33.0
70805.0,30530.0,Irving Bacon,34.0
21581.0,2015.0,William Bakewell,35.0
22824.0,88979.0,Yakima Canutt,36.0
25793.0,124853.0,Eric Linden,37.0
23189.0,30236.0,Cliff Edwards,38.0
11699.0,13979.0,Louis Jean Heydt,39.0
18239.0,14664.0,Paul Hurst,40.0
17774.0,101881.0,John Arledge,41.0
28089.0,1509.0,Roscoe Ates,42.0
14859.0,101882.0,James Bush,43.0
7860.0,1133401.0,Yola d'Avril,44.0
22832.0,120822.0,Frank Coghlan Jr.,45.0
32511.0,144372.0,Tom Seidel,46.0
14172.0,120556.0,E. Alyn Warren,47.0
19167.0,942165.0,David Newell,48.0
121088.0,131003.0,Harry Strang,49.0
73501.0,589217.0,Wallis Clark,50.0
2261.0,99330.0,George Meeker,51.0
9924.0,5605.0,Richard Farnsworth,52.0
30231.0,17759.0,Frank Faylen,53.0
33273.0,89736.0,Si Jenks,54.0
33035.0,1064924.0,Margaret Mann,55.0
55628.0,30017.0,Charles Middleton,56.0
112687.0,87545.0,Marjorie Reynolds,57.0
20411.0,121066.0,Lee Phelps,58.0
71329.0,14970.0,Tom Tyler,59.0
32543.0,589730.0,Blue Washington,60.0
54966.0,96258.0,Ernest Whitman,61.0
91426.0,105759.0,Guy Wilkerson,62.0
6058.0,2009.0,John Wray,63.0
31002.0,110204.0,Trevor Bardette,64.0
34003.0,9096.0,Gino Corrado,65.0
25472.0,94897.0,Dan White,66.0
7445.0,1016571.0,Eric Alden,67.0
23269.0,555903.0,Everett Brown,68.0
411456.0,1468786.0,Gary Carlson,69.0
47466.0,1408726.0,Zack Williams,70.0
109175.0,124854.0,Lillian Kemble-Cooper,71.0
153118.0,115992.0,John Albright,72.0
18595.0,1468783.0,Lennie Bluett,73.0
53516.0,164809.0,Ralph Brooks,74.0
27258.0,1437091.0,Daisy Bufford,75.0
20764.0,1468785.0,Ruth Byers,76.0
25467.0,1468835.0,F. Driver,77.0
161094.0,1468845.0,Naomi Pharr,78.0
267523.0,1468787.0,Martina Cortina,79.0
22881.0,1468838.0,Inez Hatchett,80.0
93743.0,1468848.0,Azarene Rogers,81.0
97035.0,80646.0,Sarah Whitley,82.0
88276.0,89782.0,Horace B. Carpenter,83.0
94466.0,1074127.0,Luke Cosgrave,84.0
99875.0,34750.0,Louise Carter,85.0
126863.0,195031.0,Shirley Chambers,86.0
58435.0,1298484.0,Billy Cook,87.0
1284.0,120734.0,Eddy Chandler,88.0
19116.0,124855.0,Robert Elliott,89.0
25716.0,1042201.0,Kernan Cripps,90.0
36106.0,34187.0,Chuck Hamilton,91.0
90041.0,1468844.0,H. Nellman,92.0
104776.0,1468841.0,W. Kirby,93.0
8353.0,568421.0,Patrick Curtis,94.0
15400.0,1468832.0,Ned Davenport,95.0
22640.0,1468833.0,Phyllis Douglas,96.0
22949.0,1069698.0,Kelly Griffin,97.0
36272.0,1468834.0,Joan Drake,98.0
16866.0,1468839.0,Jean Heker,99.0
12404.0,1195341.0,Edythe Elliott,100.0
23951.0,1042290.0,George Hackathorne,101.0
30238.0,1468840.0,Ricky Holt,102.0
29406.0,1468755.0,Shep Houghton,103.0
34653.0,107444.0,Tommy Kelly,104.0
14452.0,1121713.0,Emmett King,105.0
18472.0,1468842.0,Timothy J. Lonergan,106.0
51284.0,1468843.0,William McClain,107.0
7980.0,102071.0,Adrian Morris,108.0
22954.0,1464567.0,Lee Murray,109.0
2143.0,1208030.0,Jerry James,110.0
10198.0,1364421.0,Scott Seaton,111.0
26171.0,1468849.0,Terry Shero,112.0
32634.0,233117.0,William Stack,113.0
4597.0,124091.0,William Stelling,114.0
37190.0,1468850.0,Dirk Wayne Summers,115.0
